id_student,average_score,completed_assessments,late_submission_count
173316,58.57142857142857,7,0
173335,77.33333333333333,9,0
173341,58.0,1,0
173370,63.42857142857143,7,0
173412,85.42857142857143,14,6
173710,90.25,4,0
173834,92.25,4,0
174010,85.0,3,0
174024,60.4,5,0
174094,75.4,5,0
174222,75.55555555555556,9,0
174436,,1,0
174440,58.5,4,0
174487,73.63636363636364,11,0
174745,65.0,5,0
174782,80.4,5,0
174805,78.0,1,0
175392,82.4,5,0
175447,69.6,5,0
175453,71.0,12,0
175490,92.77777777777777,9,0
175638,47.0,7,0
175772,85.0,1,0
175804,75.0,2,0
175932,78.2,5,0
175940,79.66666666666667,3,0
175991,37.6,5,0
176086,68.0,1,0
176092,70.84615384615384,13,0
177333,62.333333333333336,12,0
177354,87.85714285714286,7,0
177472,97.0,1,0
177492,87.91666666666667,12,0
177554,81.33333333333333,3,0
177568,85.75,12,0
177781,83.33333333333333,3,0
177817,77.88888888888889,9,0
177967,71.8,5,0
177981,83.0,14,0
178020,61.0,6,0
178072,57.90909090909091,11,3
178118,66.0,6,0
178179,81.83333333333333,12,0
178258,80.6,5,0
178496,85.88888888888889,9,0
178738,68.0,4,0
178963,74.0,10,0
179073,75.66666666666667,3,0
179081,65.16666666666667,12,0
179254,66.75,4,0
179297,100.0,1,0
179605,75.33333333333333,3,0
179718,69.66666666666667,3,0
179892,86.78571428571429,14,0
179904,61.666666666666664,3,0
180651,85.42857142857143,7,0
180667,83.66666666666667,12,0
180753,53.4,5,0
180958,65.35714285714286,14,0
180974,77.23529411764706,17,5
180976,76.33333333333333,9,0
181251,60.0,1,0
181316,76.0,1,0
181508,81.66666666666667,12,0
181719,89.0,3,0
181861,77.0,5,0
181992,65.5,12,0
182400,39.25,4,0
182468,62.25,12,0
182661,80.0,1,0
182824,83.0909090909091,11,0
182854,64.125,8,0
183057,65.6,5,0
183096,54.0,5,0
183287,88.5,2,0
183331,42.8,5,0
183429,72.08333333333333,12,0
183714,79.14285714285714,14,0
183806,95.0,3,2
183947,49.0,5,0
184137,83.875,8,0
184271,59.8,5,0
184409,93.28571428571429,7,0
184473,71.0,12,0
184627,32.0,1,0
184720,71.25,4,0
184968,76.0,4,0
184972,79.4,5,0
185021,69.25,8,0
185024,90.0,2,0
185057,66.4,5,0
185127,66.15384615384616,13,0
185349,84.0909090909091,11,0
185350,59.6,5,0
185439,74.0,1,0
185496,74.18181818181819,12,0
185994,89.0,12,0
186149,76.0,5,0
186380,89.91666666666667,12,0
186476,81.75,4,0
186565,68.66666666666667,3,0
186670,72.625,8,0
186780,,2,0
186988,71.125,8,0
187100,89.2,5,0
187199,77.08333333333333,12,0
187257,80.9,10,0
187435,95.33333333333333,9,0
187601,83.7,10,0
187623,63.642857142857146,14,0
187663,53.666666666666664,6,0
187793,67.8,10,0
188026,89.0,11,0
188152,87.54545454545455,11,0
188251,70.83333333333333,6,0
188260,79.0,4,0
188273,77.9090909090909,11,0
188278,71.66666666666667,6,0
188524,41.0,3,0
188662,87.16666666666667,12,0
188766,55.6,5,0
188875,58.0,1,0
189035,81.4,10,0
189095,79.5,4,0
189117,86.25,4,0
189143,82.14285714285714,7,0
189178,73.85714285714286,7,0
189428,84.6,5,0
189442,67.25,4,0
189624,58.0,16,0
189629,69.66666666666667,3,0
189664,80.55555555555556,9,0
189720,50.25,4,0
189879,79.4,5,0
190279,79.85714285714286,7,0
190352,68.8,10,0
190418,89.5,12,0
190565,86.9,11,0
190653,88.0,1,0
190780,84.6,5,0
190910,73.0,2,0
190930,81.81818181818181,11,0
191000,82.66666666666667,6,3
191195,57.45454545454545,11,0
191269,72.45454545454545,11,0
191445,60.5,6,0
191459,55.8,5,0
191504,76.0,1,0
191590,79.63636363636364,11,0
191732,46.8,5,0
191746,63.8,5,0
191797,79.55555555555556,9,0
191896,59.0,14,0
191972,69.71428571428571,14,0
191973,48.0,5,0
192183,68.4,5,0
192186,59.285714285714285,7,0
192196,61.23076923076923,13,0
192375,67.0,7,0
192424,86.0909090909091,11,0
192680,86.41666666666667,12,0
192944,61.0,5,0
193163,69.875,9,0
193193,74.0,5,0
193215,74.66666666666667,3,0
193310,72.4,5,0
193822,86.7,10,0
193834,65.66666666666667,12,0
194163,90.25,12,0
195096,74.5,10,0
195221,50.0,1,0
195234,56.0,2,0
195246,56.09090909090909,11,0
195252,74.5,2,0
195262,50.0,1,0
195345,64.0,5,0
195515,73.5,12,0
195552,91.16666666666667,12,0
195897,93.0,3,0
195938,88.27272727272727,11,0
195940,55.0,5,0
196132,80.5,4,0
196189,79.875,8,0
196266,46.5,2,0
197240,88.0,10,0
197412,81.77777777777777,9,0
197486,75.0,4,0
197527,78.0,2,0
197536,72.75,12,0
197538,59.75,4,0
197595,77.27272727272727,11,0
197730,83.33333333333333,3,0
197759,88.63636363636364,11,0
198167,90.0,9,0
198257,92.0,1,0
198339,80.0,1,0
198470,58.8,5,0
198691,14.0,1,0
198902,38.75,4,0
198956,91.1,10,0
199009,85.08333333333333,12,0
199029,94.63636363636364,11,0
199244,78.08333333333333,12,0
199261,60.666666666666664,3,0
199361,86.80952380952381,21,0
199446,92.4,10,0
199520,83.27272727272727,11,0
199636,75.8,5,0
199663,53.09090909090909,11,0
199760,49.0,9,0
199782,15.0,1,0
199897,69.4,5,0
200095,89.0,4,0
200278,40.0,1,0
200372,80.0,5,0
200588,17.333333333333332,3,0
200773,59.166666666666664,12,0
200804,66.0,5,0
200860,54.4,5,0
200905,58.72727272727273,11,0
200957,37.0,1,0
201151,80.71428571428571,7,0
201327,28.5,6,0
201425,78.88888888888889,9,0
201431,88.4,10,0
202138,75.75,4,0
202394,86.54545454545455,11,0
202487,90.58333333333333,12,0
202489,65.0,4,0
202506,60.0,3,0
202606,98.25,4,0
202635,66.66666666666667,3,0
202677,70.25,4,0
202713,69.0,2,0
202879,64.0,1,0
203050,69.66666666666667,12,0
203066,67.57142857142857,7,0
203108,83.6,5,0
203149,59.25,4,0
203481,78.45454545454545,11,0
203568,69.57142857142857,7,0
203640,80.36363636363636,11,0
203707,69.25,12,0
203963,78.22222222222223,9,0
204117,83.5,4,0
204182,53.142857142857146,7,0
204410,86.57142857142857,7,0
204505,64.14285714285714,7,0
204609,83.71428571428571,7,0
204725,57.666666666666664,9,0
204738,92.77777777777777,9,0
204745,82.5,2,0
204746,80.63636363636364,11,0
204996,91.64285714285714,14,0
205350,72.2,5,0
205398,74.0,2,0
205425,90.84615384615384,13,0
205442,87.0,7,0
205494,66.4,5,0
205719,56.666666666666664,3,0
205788,82.18181818181819,11,0
206003,89.18181818181819,11,0
206245,89.33333333333333,9,0
206342,59.0,2,0
206599,70.1,20,0
226374,81.6,10,0
226747,87.63636363636364,11,0
226827,88.9090909090909,11,0
226839,79.4,5,0
226879,93.88888888888889,9,0
226890,80.22222222222223,9,0
226895,73.8,10,5
226955,81.625,8,0
227020,65.42857142857143,7,0
227192,71.38461538461539,13,0
227297,73.08333333333333,12,0
227401,70.5,6,0
227416,69.44444444444444,9,0
227491,70.85714285714286,7,0
227499,83.6,5,0
227517,62.6,5,0
227752,59.0,8,0
227826,74.33333333333333,3,0
228021,83.0,5,0
228082,72.4,5,0
228138,78.27272727272727,11,0
228153,30.0,1,0
228222,61.8,5,0
228242,76.375,8,0
228258,59.583333333333336,12,0
228272,62.0,6,0
228373,63.5,2,0
228383,70.6,5,0
228481,75.11111111111111,9,0
228633,86.83333333333333,12,0
228695,70.0,15,0
228703,81.25,12,0
228729,85.41666666666667,12,0
228775,63.25,4,0
228784,81.0,11,0
228824,73.7,10,0
228888,81.6,5,0
228909,42.0,3,0
229057,30.0,3,0
229179,66.0,5,0
229240,71.72727272727273,11,0
229326,83.0,2,0
229361,78.0,5,0
229417,58.0,2,0
229426,85.3,10,0
229498,80.0,12,0
230052,43.75,4,0
230081,80.54545454545455,11,0
230279,84.0,12,0
230383,57.4,5,0
230510,51.0,2,0
230684,72.66666666666667,3,0
230761,65.0,7,0
230947,76.0,1,0
231017,75.25,4,0
231019,46.5,2,0
231024,65.66666666666667,12,0
231320,94.0,1,0
231339,91.81818181818181,11,0
231554,67.75,4,0
231572,53.714285714285715,7,0
231606,69.08333333333333,12,0
231959,73.0909090909091,11,5
231973,60.0,1,0
232072,48.5,4,0
232078,38.25,4,0
232173,68.83333333333333,12,0
232286,70.08333333333333,12,0
232307,66.2,5,0
232347,77.91666666666667,12,0
232480,80.0,2,0
232539,86.45454545454545,11,0
232660,85.75,12,0
232675,68.0,3,0
232695,84.0,11,0
232764,67.4,15,3
232827,92.5,6,0
232833,48.0,2,0
232856,89.83333333333333,12,0
233087,91.66666666666667,12,0
233095,76.8,10,0
233102,87.1,10,0
233153,81.11111111111111,9,0
233311,93.5,4,0
233317,69.54545454545455,11,0
233335,76.0,4,0
233389,76.5,10,0
233444,54.8,5,3
233685,79.0,4,0
233752,84.81818181818181,11,0
233771,83.22222222222223,18,0
233868,46.833333333333336,6,0
233873,73.57142857142857,7,0
233957,85.22222222222223,9,0
234068,70.0,1,0
234196,64.0,1,0
234311,64.42857142857143,7,0
234406,66.14285714285714,7,0
234552,77.71428571428571,7,0
234559,64.5,4,0
234609,87.91666666666667,12,0
234661,86.42857142857143,14,0
234727,92.25,12,0
234740,80.94117647058823,17,0
234796,71.33333333333333,12,0
234859,70.78571428571429,14,0
234929,83.7,10,0
234978,84.5,4,0
235068,59.6,5,0
235097,70.6,5,0
235131,73.75,4,4
235371,56.4,5,0
235380,75.33333333333333,6,0
235428,48.285714285714285,22,0
235492,92.0,3,0
235507,57.833333333333336,6,0
235584,58.5,2,0
235670,83.66666666666667,12,0
235706,91.0,2,0
235747,67.5,2,0
235768,76.18181818181819,11,0
235777,48.5,2,0
235893,93.42857142857143,7,0
235971,86.75,12,0
235978,86.91666666666667,12,0
236015,92.0,1,0
236090,68.0,11,0
236161,81.36363636363636,11,0
236205,78.6,5,0
236284,78.0,5,0
236498,63.785714285714285,14,0
236620,76.91304347826087,23,0
236844,74.0,12,0
236848,64.5,2,0
236857,68.71428571428571,7,0
236875,46.4,5,0
236953,80.14285714285714,7,0
237182,74.72727272727273,11,0
237274,72.4,5,0
237304,82.5,6,0
237370,51.0,4,0
237387,86.6,5,0
237401,75.83333333333333,12,0
237602,85.14285714285714,7,0
237808,56.0,2,0
237891,79.75,12,0
237913,80.18181818181819,11,0
237921,87.22222222222223,9,0
237934,64.33333333333333,3,0
237953,63.833333333333336,12,0
238007,79.2,5,0
238144,77.75,4,0
238150,90.16666666666667,12,0
238255,45.5,2,0
238519,86.6,5,0
238800,31.666666666666668,6,0
238901,70.27272727272727,11,0
238983,79.71428571428571,7,0
239095,81.0,9,0
239345,80.16666666666667,12,0
239459,75.5,6,0
239540,73.5,12,0
239707,49.0,3,0
239748,72.57142857142857,7,0
239751,80.0,7,0
239908,80.0,4,0
240024,77.9090909090909,11,0
240186,88.28571428571429,7,0
240236,45.285714285714285,7,0
240389,50.4,15,5
240486,64.07142857142857,14,0
240641,66.71428571428571,7,0
240712,75.8,5,0
240755,78.85714285714286,14,4
240884,58.4,5,0
240936,69.5,2,0
240993,87.7,10,0
241039,80.33333333333333,12,0
241066,58.714285714285715,7,0
241166,68.33333333333333,3,0
241338,73.6,5,0
241649,78.8,5,0
241728,98.0,4,0
241729,58.6,5,0
241769,73.33333333333333,3,0
241771,55.0,14,0
241922,50.785714285714285,14,0
241955,30.0,1,0
242149,67.25,8,4
242254,51.583333333333336,12,0
242390,80.0,4,0
242472,72.0,4,0
242491,93.0,12,0
242633,58.833333333333336,6,0
242636,0.0,1,0
242778,58.214285714285715,14,0
242793,77.4,5,0
242858,77.6923076923077,13,0
242893,71.14285714285714,8,0
242998,88.08333333333333,12,0
243025,61.57142857142857,7,0
243358,64.66666666666667,9,0
243372,63.0,7,0
243396,54.0,2,0
243510,43.6,5,0
243600,81.5,4,0
243657,86.33333333333333,12,0
243851,89.54545454545455,11,0
243909,64.0,1,0
243926,61.0,1,0
243992,80.6,10,0
244064,84.9090909090909,11,0
244114,71.83333333333333,12,0
244166,54.75,4,0
244205,81.72727272727273,11,0
244246,67.2,5,0
244738,86.0625,16,0
244816,50.6,5,0
244875,79.25,12,0
244902,0.0,1,0
244918,81.75,12,0
244919,80.875,8,0
244961,79.75,12,0
244977,87.53846153846153,13,0
245217,49.666666666666664,12,0
245283,80.5,12,0
245316,87.5,2,0
245404,83.66666666666667,3,0
245494,64.875,8,0
245600,94.33333333333333,6,0
245605,91.5,4,0
245653,88.0,1,0
245784,69.33333333333333,3,0
245802,80.55555555555556,9,0
245946,84.0,1,0
245987,76.8,10,0
246060,99.75,4,0
246112,44.0,1,0
246652,74.84615384615384,13,0
246829,48.0,4,0
246834,55.6,5,0
247267,81.11111111111111,9,0
247292,78.22222222222223,9,0
247304,87.5,2,0
247457,86.0,5,0
247513,94.0,10,0
247666,89.27272727272727,11,0
247819,73.61538461538461,13,0
247856,87.08333333333333,12,0
247902,68.63636363636364,11,0
247967,76.0,3,0
248103,82.18181818181819,11,0
248252,23.0,1,0
248270,78.4,5,0
248511,50.15384615384615,13,0
248581,85.0,5,0
248653,93.0,11,0
248695,47.142857142857146,7,0
248716,73.3,10,0
248800,70.0,1,0
248818,83.0,5,0
248882,83.58333333333333,12,0
248961,71.57142857142857,7,0
248994,93.5,14,0
249154,1.0,1,0
249357,82.91666666666667,12,0
249359,65.66666666666667,6,0
249362,87.41666666666667,12,0
249423,66.33333333333333,12,0
249534,71.63636363636364,11,0
249570,92.0,1,1
249704,40.333333333333336,3,0
249750,79.91666666666667,12,0
249965,94.44444444444444,9,0
249996,64.28571428571429,7,0
250047,87.25,4,0
250123,85.54545454545455,11,0
250159,70.75,4,0
250163,82.71428571428571,7,0
250644,73.5,2,0
251166,76.08333333333333,12,0
251351,88.0,9,0
251375,70.66666666666667,12,0
251385,89.2,5,0
251405,80.91666666666667,12,0
251815,90.16666666666667,6,6
251965,71.0,2,0
251999,57.833333333333336,12,0
252041,74.5,12,0
252073,49.0,5,0
252095,94.08333333333333,12,0
252149,81.14285714285714,14,0
252257,74.72727272727273,11,0
252340,82.0,5,0
252489,61.53846153846154,14,0
252652,83.93333333333334,15,5
252863,75.0,5,0
253013,82.6,5,0
253208,85.0,9,0
253496,53.125,8,0
253567,73.33333333333333,9,0
253577,90.72727272727273,11,0
253579,42.166666666666664,6,0
253633,85.25,12,0
253763,84.83333333333333,12,0
253767,65.5,12,0
253859,96.0,9,0
254044,82.41666666666667,12,0
254162,66.0,3,0
254325,69.83333333333333,12,0
254417,67.5,2,0
254446,81.0,12,0
254463,65.33333333333333,12,0
254612,1.0,1,0
254625,82.8,5,0
255310,78.14285714285714,21,0
255344,81.83333333333333,12,0
255347,93.7,10,0
255548,71.4,5,0
255747,52.214285714285715,14,0
255878,78.91666666666667,12,0
255902,71.0,12,0
255998,56.0,11,0
256144,76.57142857142857,7,0
256680,82.5,2,0
256740,73.66666666666667,12,0
256815,76.8,5,0
256867,85.07692307692308,13,0
256905,44.0,3,0
256998,60.27272727272727,11,0
257104,64.2,5,0
257110,17.0,1,0
257167,73.71428571428571,7,0
257887,86.61111111111111,18,0
258010,48.333333333333336,6,0
258035,83.72727272727273,11,0
258042,82.375,8,0
258245,67.41666666666667,12,0
258268,68.0,5,0
258310,65.0,6,0
258392,58.8,5,0
258509,82.75,12,0
258538,80.42857142857143,7,0
258587,80.6,5,0
258737,75.54545454545455,11,0
258840,55.6,5,0
258894,64.8,5,0
258978,72.75,12,0
259060,77.57142857142857,7,0
259641,87.375,16,0
259662,81.75,4,0
259951,53.5,6,0
260062,77.58333333333333,12,0
260077,73.71428571428571,7,0
260137,79.6,5,0
260179,75.2,10,0
260216,70.33333333333333,3,0
260355,57.5,3,0
260491,91.35714285714286,14,0
260565,76.85714285714286,7,0
260623,70.2,5,0
260639,50.0,6,0
260949,69.4,5,0
260955,56.2,8,0
261160,64.4,5,0
261205,34.0,1,0
261265,64.7,20,0
261332,79.33333333333333,3,0
261335,81.33333333333333,12,0
261342,79.0,9,0
261466,89.0909090909091,11,0
261495,57.0,4,0
261525,77.0,2,0
261615,71.55555555555556,9,0
261718,87.14285714285714,7,0
261863,60.666666666666664,3,0
262011,71.0,5,0
262025,92.58333333333333,12,0
262294,57.0,5,0
262385,89.0,9,0
262391,59.0,2,0
262394,62.833333333333336,12,0
262396,59.0,2,0
262403,62.916666666666664,12,0
262454,71.22222222222223,9,0
262639,80.45454545454545,11,0
262741,74.54545454545455,11,0
262934,76.6,5,0
263150,89.0,1,0
263251,74.0,5,0
263341,69.75,8,0
263448,78.4,5,0
263499,71.81818181818181,11,0
263524,54.333333333333336,12,0
263543,79.6,5,0
263697,76.0,2,0
263862,90.41666666666667,12,0
263952,88.8,5,0
264106,66.1,10,0
264151,59.75,8,0
264152,72.4,10,0
264159,83.44444444444444,9,0
264164,90.16666666666667,12,0
264298,75.0,2,0
264694,70.33333333333333,3,0
264715,75.8,5,0
264723,69.66666666666667,6,0
264744,77.7,10,0
264845,32.142857142857146,7,0
265112,85.16666666666667,12,0
265170,89.5,4,0
265268,75.58333333333333,12,0
265466,76.25,4,0
265497,91.81818181818181,11,0
265769,79.75,4,0
265855,75.16666666666667,12,0
265958,75.0,9,3
265978,79.5,12,0
266040,72.33333333333333,3,0
266097,56.0,1,0
266286,61.142857142857146,7,0
266331,89.81818181818181,11,0
266450,43.857142857142854,14,0
266514,67.3,10,0
266524,53.8,5,0
266536,87.9090909090909,11,0
266558,57.888888888888886,9,0
266559,70.0,1,0
266564,83.18181818181819,11,0
266626,85.0,9,0
266744,75.11111111111111,9,4
266757,62.333333333333336,6,0
266915,46.0,3,0
266922,75.57142857142857,7,0
267118,72.66666666666667,3,1
267602,92.16666666666667,12,0
267619,58.333333333333336,6,0
267761,76.3,10,0
267871,60.857142857142854,7,3
267961,90.5,2,0
268018,60.666666666666664,6,0
268073,74.6,5,0
268143,78.14285714285714,7,0
268153,75.08333333333333,12,0
268301,89.27272727272727,11,0
268391,59.875,8,0
268589,78.1,10,0
268649,85.6,5,0
268733,43.0,2,0
268817,76.0,2,0
268823,86.0,2,0
268845,55.0,3,0
268915,62.0,1,0
269065,31.0,1,0
269076,64.0,1,0
269082,96.81818181818181,11,0
269204,94.0,11,0
269220,85.75,4,0
269243,79.66666666666667,12,0
269245,69.0,2,0
269388,55.875,8,0
269508,92.0,12,0
269510,74.25,4,0
269575,94.0,6,0
269584,78.83333333333333,12,0
269593,47.0,2,0
269676,70.52631578947368,19,0
269677,80.0,1,0
269730,85.5,12,0
269764,62.666666666666664,3,0
269856,59.42857142857143,7,0
270393,82.85714285714286,7,0
270421,89.91666666666667,12,0
270435,32.0,3,0
270468,53.0,1,0
270493,67.0,3,0
270502,68.28571428571429,7,0
270567,75.8,10,0
270638,75.25,4,0
270646,72.63636363636364,11,0
270814,84.42857142857143,14,0
270988,82.5,4,0
271036,84.18181818181819,11,0
271206,56.0,2,0
271251,76.4,5,0
271274,48.0,2,2
271467,80.2,6,0
271526,54.5,8,0
271974,73.33333333333333,6,0
272172,60.5,2,0
272580,86.45454545454545,11,0
272617,71.8,5,0
272623,72.0,3,0
273106,50.666666666666664,6,6
273339,63.583333333333336,12,0
273346,81.8,5,0
273442,75.83333333333333,12,0
273605,56.0,1,0
273731,81.55555555555556,9,0
273782,89.25,12,0
273877,65.8,10,0
274218,88.5,4,0
274247,90.0,11,0
274443,83.0,5,0
274712,71.0,4,4
274947,54.0,5,0
274964,77.0,2,0
274967,75.75,4,0
274971,72.7,10,0
275006,74.375,8,0
275112,10.555555555555555,9,0
275127,50.0,1,0
275136,63.888888888888886,9,0
275151,83.91666666666667,12,0
275162,81.5,2,0
275180,46.6,5,0
275232,70.28571428571429,7,0
275296,86.0,2,0
275297,93.5625,16,0
275309,68.33333333333333,3,0
275674,45.0,3,0
275711,60.666666666666664,9,0
275792,73.0,5,0
276265,74.88888888888889,18,6
276314,68.36363636363636,11,0
276337,75.0,2,0
276388,65.91666666666667,12,0
276717,85.63636363636364,11,0
276808,90.33333333333333,12,0
276830,85.71428571428571,7,0
276857,60.333333333333336,6,0
276893,79.875,8,0
276925,74.66666666666667,12,0
276935,85.71428571428571,7,0
277044,85.33333333333333,12,0
277123,46.0,5,0
277166,76.33333333333333,6,0
277384,73.0,2,0
277412,48.57142857142857,7,0
277537,75.0,1,0
277577,74.58333333333333,12,0
277596,62.42857142857143,7,0
277729,46.0,4,0
277733,57.55555555555556,9,0
277812,88.45454545454545,11,0
277880,67.66666666666667,6,3
277967,78.6,5,0
278155,85.0,12,0
278272,73.2,10,0
278282,84.0,1,0
278380,76.33333333333333,12,0
278413,89.0,1,0
278447,87.54545454545455,11,0
278600,56.0,1,0
278786,68.0,4,0
278794,72.9,10,5
278861,96.75,8,0
278955,80.33333333333333,12,0
278962,88.88888888888889,9,0
279085,82.83333333333333,12,0
279117,61.666666666666664,3,0
279440,90.75,12,0
279572,79.2,5,0
279653,90.08333333333333,12,0
279747,93.77777777777777,9,0
279750,91.08333333333333,12,0
279755,84.91666666666667,12,0
279839,50.0,1,0
279868,54.90909090909091,11,0
279879,52.0,2,0
279883,49.0,2,0
280017,73.25,4,0
280054,71.5,2,0
280140,65.0,2,0
280151,74.0,2,0
280152,68.2,5,0
280541,64.0,1,0
281022,73.4,5,0
281077,72.4,5,0
281118,82.5,10,0
281134,85.91666666666667,12,0
281172,63.285714285714285,7,0
281250,55.4,5,0
281261,72.0,2,0
281271,56.0,2,0
281564,71.0909090909091,11,0
281619,62.142857142857146,7,0
281636,83.0,5,0
281638,83.75,12,0
281651,68.41666666666667,12,0
281656,95.0,1,0
281799,67.5,2,0
281801,93.33333333333333,9,0
281920,72.57142857142857,7,0
282038,65.0,1,0
282193,60.473684210526315,19,0
282317,85.42857142857143,7,0
282388,75.5,8,0
282713,70.0909090909091,11,0
282785,77.33333333333333,3,0
282806,65.83333333333333,12,0
282821,60.6,5,0
282849,78.91666666666667,12,0
282879,86.33333333333333,12,0
282962,70.0,1,0
282975,84.0,12,0
283035,75.0,2,0
283050,65.0,2,0
283055,50.0,1,0
283131,85.25,8,0
283133,92.75,4,0
283230,85.16666666666667,12,0
283348,64.08333333333333,12,0
283402,81.66666666666667,12,0
283535,47.0,3,0
283564,63.44444444444444,9,0
283618,63.69230769230769,13,0
283783,67.5,2,0
283798,92.71428571428571,7,0
283953,87.83333333333333,12,0
283978,80.0,3,0
284036,92.75,4,0
284076,71.27272727272727,11,0
284095,88.46153846153847,13,0
284246,60.0,5,0
284326,58.0,2,0
284395,71.58333333333333,12,0
284540,79.0,1,0
284734,32.0,1,0
284741,80.0,3,0
284762,90.0,5,0
284812,97.88888888888889,9,0
284906,91.0909090909091,11,0
285050,51.55555555555556,9,0
285085,19.666666666666668,3,0
285096,92.0,14,0
285170,77.54545454545455,11,0
285193,74.125,8,0
285315,86.2,5,0
285391,79.25,12,0
285412,50.125,8,0
285470,87.0,3,0
285475,80.34782608695652,23,0
285481,66.42857142857143,7,0
285557,54.857142857142854,7,0
285567,85.45454545454545,11,0
285633,65.27272727272727,11,0
285637,53.833333333333336,6,0
285705,85.83333333333333,6,0
285912,79.36363636363636,11,0
285934,94.75,4,0
285996,86.33333333333333,9,0
286160,92.22222222222223,9,0
286262,75.2,5,1
286338,57.4,5,0
286402,87.63636363636364,11,0
286422,85.58333333333333,12,0
286449,55.0,2,1
286484,58.666666666666664,3,0
286488,71.0,5,0
286527,58.714285714285715,7,0
286658,94.55555555555556,9,0
286690,56.833333333333336,6,0
286762,87.22222222222223,9,0
286778,85.66666666666667,12,0
286842,66.42857142857143,7,0
286914,87.77777777777777,9,0
286947,55.2,5,0
287040,72.8,5,0
287079,58.285714285714285,14,2
287099,71.91666666666667,12,0
287107,88.18181818181819,11,0
287204,73.6,5,0
287210,73.4,5,0
287258,78.33333333333333,12,0
287309,73.45454545454545,11,0
287432,67.28571428571429,14,0
287526,89.5,6,0
287548,67.8,5,0
287679,78.55555555555556,9,0
287783,88.85714285714286,7,0
287897,79.33333333333333,3,0
287954,90.0,3,0
288086,61.8,5,0
288282,78.0,4,0
288380,78.0,3,2
