id_student,code_module,code_presentation,total_clicks,active_days,num_unique_sites
124944,GGG,2014B,928,60,43
125018,AAA,2014J,2195,121,59
125055,BBB,2014B,863,55,30
125063,FFF,2014J,3676,119,161
125407,GGG,2014J,160,14,17
125535,BBB,2014J,196,28,32
125777,CCC,2014J,438,20,37
125830,DDD,2014J,1810,90,111
125874,BBB,2013J,5,1,4
125874,BBB,2014J,40,1,8
125996,FFF,2013B,3327,74,153
126074,FFF,2013J,209,6,42
126088,FFF,2013B,1140,67,69
126322,BBB,2013B,526,52,25
126337,CCC,2014B,729,23,35
126337,EEE,2013J,1785,80,53
126394,CCC,2014B,1898,92,52
126394,DDD,2013J,1884,110,96
126395,CCC,2014B,1549,77,88
126411,BBB,2013B,25,7,3
126450,EEE,2014J,2566,113,64
126608,BBB,2014B,443,33,34
126713,BBB,2014B,291,53,25
126769,BBB,2014J,1362,85,88
126800,BBB,2014J,1501,85,88
126812,CCC,2014J,661,37,32
126812,DDD,2013J,2201,162,153
127179,FFF,2014J,358,8,41
127580,DDD,2014B,3002,166,183
127582,AAA,2013J,1321,89,64
127642,FFF,2013J,2906,64,135
127988,DDD,2013J,186,30,43
128072,CCC,2014J,153,10,25
128132,FFF,2014B,1357,52,99
128142,FFF,2013B,1706,55,113
128348,DDD,2014B,493,36,56
128386,BBB,2013J,66,13,7
128510,CCC,2014B,413,35,24
128510,CCC,2014J,459,63,39
128656,DDD,2013J,386,16,87
128678,DDD,2013B,782,56,90
128723,FFF,2013J,76,4,21
128776,BBB,2013B,146,8,26
128791,FFF,2013B,1235,43,93
128817,EEE,2014J,735,31,30
128889,BBB,2013J,9524,244,82
128929,EEE,2013J,1410,67,63
128965,DDD,2013J,518,45,91
128968,FFF,2014B,3192,119,130
128971,EEE,2014B,1982,97,55
129198,CCC,2014B,1496,39,52
129198,CCC,2014J,20,7,8
129212,GGG,2013J,1427,63,47
129638,CCC,2014B,921,47,58
129878,CCC,2014B,251,22,31
129907,FFF,2014J,4139,73,185
129955,AAA,2013J,1011,83,51
129955,AAA,2014J,877,77,36
129989,DDD,2014J,1414,105,145
130003,DDD,2013B,238,23,35
130013,BBB,2014B,252,25,37
130034,AAA,2014J,1831,103,72
130403,FFF,2013B,5639,150,179
130409,FFF,2014J,1630,55,87
130467,DDD,2013J,1224,101,125
130547,AAA,2014J,1252,82,70
130636,AAA,2014J,332,20,46
130658,FFF,2013J,3496,112,154
130671,CCC,2014J,219,18,13
130671,DDD,2013J,980,89,82
130837,DDD,2013J,66,3,26
130992,FFF,2014B,2702,120,84
131051,BBB,2013J,999,106,67
131145,CCC,2014B,4894,205,121
131145,DDD,2013B,3335,218,167
131152,DDD,2014J,377,40,57
131222,CCC,2014J,1839,127,76
131222,DDD,2013J,2063,134,161
131235,DDD,2013B,744,30,96
131272,FFF,2013B,5485,172,190
131314,GGG,2014J,292,15,15
131390,AAA,2014J,157,9,22
131538,FFF,2014B,2307,98,116
131597,FFF,2014J,3110,146,113
131609,DDD,2013B,454,26,57
131612,DDD,2014J,1655,137,112
131663,CCC,2014J,58,5,20
131695,DDD,2014B,223,23,32
131776,EEE,2014J,1065,79,49
131820,GGG,2014B,168,12,24
131933,CCC,2014B,823,38,34
131933,CCC,2014J,1216,33,20
132123,EEE,2013J,1054,66,39
132157,DDD,2014J,698,127,64
132157,FFF,2014B,2072,126,113
132191,CCC,2014B,79,14,17
132401,DDD,2013J,996,61,113
132423,CCC,2014J,121,9,9
132423,FFF,2014J,281,9,33
132453,FFF,2013J,1661,65,67
132475,FFF,2014J,4300,126,154
132477,FFF,2014B,996,36,58
132511,DDD,2014J,403,42,40
132626,BBB,2013J,480,54,22
132924,BBB,2014J,21,5,6
132932,GGG,2014J,447,37,26
132972,BBB,2014B,176,17,17
132976,AAA,2013J,520,32,47
133019,FFF,2013J,3783,141,182
133068,GGG,2014B,1235,78,42
133104,CCC,2014B,1469,82,51
133104,FFF,2014B,2699,100,86
133155,BBB,2013B,1360,61,36
133185,FFF,2013J,3326,103,145
133322,FFF,2014B,2698,83,114
133365,DDD,2014J,2110,136,159
133419,CCC,2014J,491,19,49
133718,FFF,2013J,585,24,49
133748,BBB,2013B,408,45,35
133816,AAA,2014J,4000,128,79
133922,AAA,2014J,574,58,47
134025,CCC,2014B,836,57,58
134025,DDD,2013B,2060,172,157
134123,GGG,2014B,762,43,30
134143,AAA,2013J,2732,138,85
134188,DDD,2013B,1150,130,94
134190,CCC,2014J,363,18,24
134212,EEE,2014J,2096,100,54
134243,DDD,2014J,2275,202,151
134260,FFF,2013B,1157,56,92
134336,DDD,2013B,278,36,65
134563,BBB,2013J,5183,182,62
134578,FFF,2013B,185,4,32
134721,DDD,2014B,90,9,28
134847,FFF,2013J,395,8,51
134847,FFF,2014B,1708,26,106
134851,FFF,2014B,6125,179,222
134920,DDD,2014J,236,25,56
134982,CCC,2014J,44,2,6
134982,EEE,2013J,1044,47,47
135075,FFF,2013B,2881,111,264
135280,FFF,2014J,2412,60,265
135330,CCC,2014B,242,20,28
135330,EEE,2014B,583,24,19
135331,GGG,2013J,24,4,3
135335,AAA,2013J,57,10,8
135335,AAA,2014J,16,5,4
135385,DDD,2013J,2500,132,167
135400,AAA,2013J,287,24,28
135400,AAA,2014J,323,22,25
135471,AAA,2014J,2291,127,88
135763,EEE,2014J,581,35,40
135792,CCC,2014B,728,40,48
135999,DDD,2014J,188,19,24
136054,FFF,2014B,2362,107,133
136135,DDD,2014J,878,77,79
136335,CCC,2014J,792,36,30
136793,DDD,2014J,678,53,72
136894,FFF,2013J,2793,94,132
136944,FFF,2014B,321,25,36
136944,FFF,2014J,1152,50,58
137150,DDD,2014B,151,12,40
137281,CCC,2014J,1040,38,52
137603,DDD,2013B,1628,124,168
137873,AAA,2013J,5528,192,86
137903,FFF,2013J,6273,187,284
138204,DDD,2014B,182,18,35
138289,BBB,2013J,575,35,42
138407,BBB,2014J,942,45,76
138416,DDD,2014B,977,82,104
138704,DDD,2014B,1298,69,125
138709,DDD,2013B,515,25,54
138709,DDD,2013J,187,5,30
138710,GGG,2013J,737,32,63
138715,DDD,2013J,545,41,65
138715,DDD,2014J,36,8,6
138861,CCC,2014J,818,61,59
138920,BBB,2013J,437,30,39
138997,CCC,2014J,344,53,25
139033,AAA,2014J,790,60,55
139190,CCC,2014B,199,12,13
139190,FFF,2013J,2999,115,140
139206,FFF,2014J,4604,147,204
139250,BBB,2014B,518,59,41
139278,FFF,2013J,1881,58,123
139329,GGG,2014B,1131,68,45
139455,DDD,2014B,115,7,44
139549,BBB,2013J,286,27,23
139701,FFF,2013J,653,17,43
139843,DDD,2013J,127,13,23
139949,FFF,2013B,3610,140,91
140060,EEE,2013J,2110,108,59
140108,FFF,2014B,61,5,16
140518,EEE,2013J,297,13,15
140719,BBB,2014B,260,32,38
140807,DDD,2013J,2568,127,166
140866,FFF,2013B,3028,62,141
140907,FFF,2013B,3407,164,147
141182,DDD,2014B,12,2,5
141301,DDD,2013J,392,39,44
141355,AAA,2013J,1823,92,74
141377,AAA,2013J,143,9,21
141377,AAA,2014J,613,34,55
141430,FFF,2014B,3228,134,157
141497,DDD,2014B,491,22,45
141506,AAA,2014J,415,26,26
141648,FFF,2013J,5165,196,216
141766,DDD,2013B,7,1,3
141823,BBB,2013B,276,25,17
141827,GGG,2014J,460,36,42
141949,BBB,2013J,878,56,35
142092,CCC,2014J,1226,51,112
142092,EEE,2014J,1556,63,72
142310,FFF,2014J,2349,77,124
142324,BBB,2013B,199,11,18
142324,BBB,2014J,579,35,54
142326,AAA,2013J,2121,95,84
142339,FFF,2013B,5463,187,210
142819,DDD,2013B,435,33,80
142935,CCC,2014B,6160,170,135
142990,GGG,2013J,135,10,26
142998,DDD,2013J,7,1,2
143350,FFF,2013B,2637,104,115
143711,EEE,2013J,2127,109,71
143741,BBB,2013B,704,53,43
143755,FFF,2014J,4529,104,192
144448,EEE,2013J,4365,143,57
144562,FFF,2013J,1984,95,118
144745,CCC,2014J,796,56,87
144745,EEE,2014B,1782,97,62
144747,FFF,2013B,1661,68,141
144801,AAA,2013J,5645,200,122
144895,DDD,2013J,1501,99,108
144908,DDD,2014B,342,30,40
144923,DDD,2013B,311,30,70
144959,FFF,2013J,412,24,44
144959,FFF,2014J,452,29,32
145114,CCC,2014J,893,42,44
145114,DDD,2014B,1111,49,137
145130,AAA,2013J,452,35,48
145188,DDD,2014J,26,1,12
145280,BBB,2014J,662,36,69
145282,CCC,2014B,1552,106,79
145388,GGG,2014B,259,24,19
145490,CCC,2014J,1121,59,41
145544,BBB,2013B,862,76,86
145578,DDD,2014J,659,33,28
145640,CCC,2014J,1235,85,78
145640,DDD,2014B,1070,103,132
145770,DDD,2014B,42,4,8
146089,DDD,2013B,1,1,1
146125,EEE,2013J,588,13,25
146165,BBB,2013J,167,18,40
146188,AAA,2013J,597,32,53
146192,GGG,2014B,5,2,3
146455,FFF,2013B,91,8,12
146485,DDD,2013J,856,72,67
146503,AAA,2014J,368,65,30
146600,BBB,2013J,324,33,40
146651,DDD,2013B,650,64,59
146666,DDD,2013J,708,66,102
146679,FFF,2013B,637,18,50
146738,FFF,2013J,3756,98,186
146943,DDD,2014J,821,61,73
146974,EEE,2013J,1054,55,59
147168,FFF,2013B,8583,246,242
147307,DDD,2013B,221,11,41
147328,DDD,2014J,2457,149,130
147675,CCC,2014B,866,52,45
147715,DDD,2014J,861,61,118
147756,AAA,2013J,611,74,40
147756,AAA,2014J,1107,80,67
147793,AAA,2013J,155,9,17
147876,BBB,2013B,342,37,62
148008,DDD,2013J,529,54,56
148282,EEE,2014B,197,21,14
148328,FFF,2013J,1576,57,93
148414,DDD,2014J,1328,138,105
148427,BBB,2014B,421,66,40
148515,DDD,2013J,28,3,11
148931,FFF,2013J,306,9,68
148993,AAA,2013J,1864,106,70
148993,AAA,2014J,1948,145,54
149178,FFF,2014J,2824,113,121
149567,FFF,2013B,485,23,48
149680,FFF,2013B,5338,192,191
149693,FFF,2013B,2835,89,94
149741,AAA,2014J,2342,102,84
149962,AAA,2014J,141,17,14
149964,FFF,2014J,200,9,30
150121,FFF,2014B,1113,41,72
150282,FFF,2014J,1794,70,96
150398,BBB,2014J,2129,140,80
150578,DDD,2013B,674,44,106
150763,FFF,2013B,9875,240,184
151358,AAA,2013J,270,20,31
151465,FFF,2013B,2495,87,129
151549,CCC,2014B,285,23,35
151587,AAA,2014J,166,27,22
151697,BBB,2013B,424,30,38
151745,DDD,2014J,591,67,111
151800,BBB,2013J,85,9,7
151917,BBB,2013J,909,77,75
151917,BBB,2014J,713,34,41
152153,BBB,2013B,500,31,32
152320,DDD,2014B,1829,105,203
152320,DDD,2014J,518,70,57
152428,CCC,2014B,3064,89,97
152524,FFF,2014J,9671,278,225
152587,FFF,2013J,5089,133,174
152626,CCC,2014J,455,16,31
152626,FFF,2014B,7343,209,236
152668,AAA,2014J,765,34,43
152671,GGG,2014B,381,19,18
152867,BBB,2013J,28,3,9
152887,FFF,2013J,351,15,34
152910,BBB,2013B,2194,133,54
152917,FFF,2014J,7558,161,287
152929,BBB,2013B,299,25,39
152962,CCC,2014B,8137,101,99
152973,BBB,2014J,784,43,61
153110,FFF,2013B,534,42,37
153170,DDD,2014J,1056,94,89
153212,BBB,2013B,842,83,49
153611,FFF,2014B,2000,76,109
153704,BBB,2013B,415,35,36
153704,BBB,2013J,165,30,28
153785,FFF,2013B,5075,194,164
153788,CCC,2014B,357,18,27
153788,EEE,2013J,3100,102,49
154011,BBB,2013J,681,40,43
154027,BBB,2013B,569,63,46
154057,FFF,2013J,1465,43,79
154059,FFF,2013J,1977,66,77
154073,DDD,2014J,343,40,88
154125,BBB,2013B,97,7,13
154191,FFF,2013J,2695,69,124
154540,BBB,2013B,417,45,21
154570,BBB,2013J,12401,122,81
154697,DDD,2014B,71,8,13
155067,CCC,2014B,75,14,17
155158,FFF,2014B,2386,80,104
155256,GGG,2013J,407,23,39
155298,CCC,2014J,469,82,29
155298,FFF,2013J,1512,75,117
155484,BBB,2014J,2092,140,83
155511,FFF,2013B,5057,137,174
155550,AAA,2013J,1529,81,59
155631,BBB,2014B,1258,55,48
155735,BBB,2013B,133,5,15
155854,AAA,2013J,4003,202,96
155938,FFF,2014J,2735,94,103
155956,CCC,2014J,2175,103,56
155963,CCC,2014B,452,37,34
155984,AAA,2013J,908,44,44
155984,AAA,2014J,1737,105,74
156127,GGG,2013J,243,17,24
156171,FFF,2013J,2421,62,86
156311,BBB,2013J,575,53,68
156358,BBB,2014J,652,54,71
156594,EEE,2014B,2094,86,68
156783,DDD,2013J,1101,120,95
156788,FFF,2014B,21,2,6
156835,BBB,2013B,1290,111,93
157060,BBB,2013J,302,19,43
157225,FFF,2014J,911,23,81
157276,BBB,2014B,3132,123,92
157298,DDD,2013B,1332,86,126
157308,FFF,2013B,2675,53,116
157310,CCC,2014B,17,3,2
157310,CCC,2014J,4,1,2
157310,DDD,2013J,923,86,115
157568,AAA,2013J,1405,87,62
157647,FFF,2013J,124,7,34
157752,BBB,2014J,368,29,47
157795,BBB,2013J,1519,113,51
158575,DDD,2014J,457,39,93
158611,DDD,2013J,752,69,101
158707,AAA,2014J,4746,98,67
158708,EEE,2014J,1680,81,61
158831,EEE,2014B,981,67,59
159287,EEE,2014J,2892,132,57
159293,BBB,2014B,799,113,40
159484,GGG,2013J,101,7,14
159571,GGG,2014B,444,40,20
159596,DDD,2013B,571,43,90
159906,FFF,2014J,1267,40,90
159925,DDD,2013B,2466,174,182
159947,FFF,2014J,2495,98,122
159954,AAA,2013J,1185,66,58
159954,AAA,2014J,877,71,44
160005,DDD,2013B,3922,197,219
160026,BBB,2014J,95,12,28
160181,DDD,2014J,2746,146,151
160193,FFF,2013B,314,26,39
160262,FFF,2014B,308,14,35
160300,CCC,2014B,2235,136,110
160310,FFF,2013J,4149,147,297
160401,DDD,2013B,86,6,29
160472,FFF,2014B,1681,52,95
160479,GGG,2014B,429,20,33
160536,CCC,2014J,500,44,27
160536,EEE,2013J,1400,126,36
160720,FFF,2013J,9,3,2
160934,FFF,2013J,143,18,35
160945,GGG,2014B,572,27,46
160946,FFF,2013J,1711,41,116
161491,BBB,2013J,970,57,34
161658,FFF,2013B,958,19,60
161678,BBB,2013B,94,15,19
161781,CCC,2014J,195,19,24
161781,EEE,2014J,545,35,26
161878,DDD,2014B,36,5,12
162210,EEE,2014J,2955,152,73
162337,DDD,2013J,777,43,48
162337,DDD,2014J,442,27,27
162650,CCC,2014B,399,37,24
162809,FFF,2013J,2460,128,129
162901,DDD,2014B,29,2,8
162984,DDD,2013B,93,11,20
163067,CCC,2014J,68,10,5
163067,DDD,2013B,998,107,107
163120,FFF,2013J,3716,168,142
163332,FFF,2014B,655,34,87
163962,FFF,2014B,19,4,4
163996,DDD,2014J,775,87,52
164148,FFF,2014J,4129,96,158
164211,GGG,2014B,481,33,53
164259,AAA,2013J,466,51,41
164708,EEE,2014J,283,12,13
164922,GGG,2013J,507,33,34
164935,DDD,2013J,673,69,97
164944,AAA,2014J,1300,121,47
164968,CCC,2014J,1307,87,66
164968,EEE,2013J,1306,70,51
165099,BBB,2014J,429,35,68
165178,DDD,2013J,395,21,39
165178,DDD,2014B,357,42,56
165226,AAA,2014J,1062,30,41
165243,BBB,2013B,1111,87,57
165376,EEE,2014B,911,34,52
165421,DDD,2013B,1178,64,166
165498,BBB,2014J,164,6,14
165509,EEE,2013J,574,41,40
165617,FFF,2013B,4104,108,165
165647,CCC,2014B,440,37,38
165647,CCC,2014J,270,20,28
165733,CCC,2014B,1011,52,59
165733,CCC,2014J,662,33,34
165733,DDD,2013B,2275,130,150
165806,FFF,2013B,1495,50,63
165823,BBB,2013J,74,12,16
165898,GGG,2014B,56,6,11
165904,BBB,2014B,963,98,83
166123,FFF,2014J,2912,95,131
166160,CCC,2014B,3160,84,99
166183,GGG,2013J,112,9,11
166327,FFF,2013B,3667,151,145
166342,DDD,2013B,810,56,135
166421,FFF,2013B,3328,90,137
166607,FFF,2014J,32,7,11
166713,DDD,2013B,2223,136,171
166988,DDD,2013B,922,84,157
167106,FFF,2014B,2761,118,128
167557,FFF,2013B,641,18,53
167717,DDD,2013B,286,20,57
167759,FFF,2013B,2027,72,118
167791,CCC,2014B,1509,94,79
167791,EEE,2014B,1225,72,58
167906,AAA,2013J,1510,99,75
167945,DDD,2014J,479,46,76
167961,AAA,2014J,2129,124,76
168178,CCC,2014B,1293,63,73
168229,FFF,2013J,6765,185,239
168243,DDD,2013B,161,10,43
168843,DDD,2014J,465,49,49
168936,AAA,2013J,745,42,47
169008,BBB,2014J,910,40,65
169079,DDD,2013J,1832,164,141
169213,BBB,2013J,332,51,25
169297,CCC,2014J,400,25,27
169380,CCC,2014B,993,73,81
169400,BBB,2014J,1208,63,64
169490,FFF,2013B,2747,80,105
169515,BBB,2013B,212,14,36
169555,FFF,2013B,277,32,59
169596,FFF,2014J,1242,95,129
169700,DDD,2013J,32,3,8
169858,FFF,2013B,1296,52,117
169894,DDD,2013B,469,26,82
169894,DDD,2014J,576,44,59
169908,FFF,2013J,643,42,56
170025,CCC,2014B,74,8,24
170025,DDD,2013B,617,55,155
170030,CCC,2014J,810,84,52
170030,FFF,2013J,1949,93,157
170165,FFF,2013B,3807,101,147
170356,BBB,2013B,439,26,36
170864,CCC,2014B,4774,201,95
170874,FFF,2014J,2126,98,92
170936,EEE,2014B,339,19,39
170943,FFF,2013J,2774,99,216
171304,FFF,2013J,1359,48,75
171334,EEE,2014B,380,13,16
171549,FFF,2013J,1053,51,75
171692,FFF,2013J,2210,93,84
171692,FFF,2014J,116,10,22
171751,BBB,2014B,320,42,25
171843,EEE,2014J,1260,44,46
171896,CCC,2014B,234,19,25
171896,CCC,2014J,934,37,39
171896,DDD,2013B,2082,133,145
172112,AAA,2013J,1939,135,84
172137,BBB,2014B,2095,108,63
172301,CCC,2014B,35,7,5
172493,FFF,2014J,3671,117,179
172797,AAA,2013J,1782,86,85
172965,CCC,2014B,1207,53,102
172965,DDD,2014B,12,4,3
172965,DDD,2014J,1003,90,115
173004,DDD,2013B,1427,99,104
173004,DDD,2013J,156,31,23
173163,BBB,2014J,900,23,80
173316,BBB,2013B,1704,74,50
173335,BBB,2013B,435,49,37
173341,EEE,2014J,96,9,18
173370,DDD,2013J,1350,121,109
173412,FFF,2013J,2013,59,150
173412,FFF,2014J,875,25,63
173710,EEE,2013J,3100,160,66
173834,EEE,2013J,2378,120,69
174010,EEE,2013J,1675,70,41
174024,AAA,2014J,812,38,44
174094,AAA,2014J,4841,222,85
174222,BBB,2013J,701,41,26
174436,FFF,2013B,101,3,12
174440,BBB,2013J,196,17,17
174468,FFF,2013J,1,1,1
174487,BBB,2013J,434,42,41
174745,AAA,2014J,1610,46,65
174782,AAA,2013J,6318,249,93
174805,FFF,2013B,927,45,68
175392,AAA,2013J,4447,197,117
175447,AAA,2014J,3779,166,86
175453,FFF,2013J,1319,62,70
175490,CCC,2014B,2360,117,98
175638,CCC,2014J,267,32,15
175772,AAA,2014J,3018,72,49
175804,DDD,2014J,121,17,20
175932,AAA,2013J,2016,97,60
175940,EEE,2014J,900,70,55
175991,AAA,2013J,138,17,17
176086,EEE,2013J,443,12,21
176092,DDD,2013B,1201,109,125
177186,EEE,2014J,9,2,3
177333,DDD,2013B,1049,115,110
177354,DDD,2013J,923,68,101
177472,EEE,2014J,549,18,30
177492,FFF,2014J,4409,135,231
177554,BBB,2014J,326,16,33
177568,FFF,2013J,1020,23,83
177639,BBB,2013B,77,5,14
177781,DDD,2014J,343,24,46
177817,DDD,2013B,388,44,84
177967,CCC,2014B,765,70,91
177981,DDD,2013B,1746,99,175
178020,DDD,2013J,1026,69,211
178072,CCC,2014B,221,26,25
178072,CCC,2014J,295,36,29
178118,FFF,2013J,1120,39,40
178179,FFF,2014B,3689,95,169
178258,DDD,2014B,1671,113,114
178496,CCC,2014B,448,35,33
178738,BBB,2013J,161,15,18
178935,GGG,2014B,12,1,4
178963,BBB,2013J,118,12,19
179073,BBB,2014J,156,14,33
179081,FFF,2014B,2587,61,85
179254,BBB,2013J,45,5,11
179297,BBB,2014J,108,3,17
179605,BBB,2013B,167,10,23
179718,DDD,2013J,1197,82,162
179892,DDD,2013B,2737,138,165
179904,CCC,2014B,17,3,5
179904,DDD,2013J,620,26,119
180651,DDD,2013J,890,84,184
180667,DDD,2013B,1766,98,245
180753,AAA,2013J,2012,157,83
180958,DDD,2013B,2785,193,213
180974,FFF,2013B,1257,77,93
180974,FFF,2013J,4505,176,190
180976,CCC,2014B,4525,145,140
181251,GGG,2014J,19,2,7
181316,AAA,2013J,487,20,37
181508,FFF,2013B,3565,99,177
181719,FFF,2014B,700,19,73
181861,CCC,2014J,1812,75,85
181992,FFF,2013B,1393,50,79
182400,EEE,2014B,1523,87,61
182468,FFF,2013B,2641,85,116
182661,BBB,2013J,26,1,2
182824,BBB,2013B,239,20,26
182854,CCC,2014J,1552,74,68
183057,AAA,2014J,833,66,48
183096,AAA,2013J,1975,116,83
183287,BBB,2014B,162,10,12
183331,CCC,2014B,98,8,11
183331,DDD,2014B,1207,84,114
183429,FFF,2014B,1552,45,102
183714,DDD,2013B,3289,220,174
183806,BBB,2013B,149,7,11
183947,AAA,2013J,964,58,69
184025,DDD,2013J,112,7,21
184129,FFF,2013B,185,15,39
184137,GGG,2014B,238,16,28
184271,AAA,2013J,1312,147,90
184409,DDD,2014J,2576,173,135
184473,FFF,2013J,1465,33,84
184583,BBB,2014J,152,9,13
184627,FFF,2013J,261,20,49
184627,FFF,2014J,433,14,49
184720,FFF,2013J,441,35,39
184720,FFF,2014J,609,39,46
184968,DDD,2013B,443,19,74
184972,BBB,2014J,1761,73,87
185021,BBB,2014B,101,10,13
185024,DDD,2013J,240,25,67
185024,DDD,2014J,576,47,44
185057,CCC,2014J,302,17,25
185057,EEE,2014B,3542,155,57
185127,CCC,2014J,394,28,50
185127,DDD,2013J,462,51,105
185349,BBB,2013B,4702,177,51
185350,AAA,2014J,236,30,20
185439,AAA,2013J,427,15,36
185496,FFF,2013B,2631,75,136
185994,FFF,2014J,2766,116,177
186149,AAA,2013J,2136,109,133
186380,FFF,2013B,4468,119,216
186476,EEE,2014B,1009,71,42
186565,BBB,2014B,609,36,31
186670,BBB,2013B,232,25,23
186780,BBB,2013B,30,2,10
186988,BBB,2013B,368,20,34
187100,AAA,2013J,8562,231,97
187199,FFF,2013J,1813,60,103
187257,BBB,2014B,315,43,34
187435,CCC,2014B,1851,66,96
187601,BBB,2014B,1964,82,80
187623,DDD,2013B,522,47,70
187663,DDD,2014B,724,47,62
187793,BBB,2013B,2817,150,34
188026,BBB,2013J,444,56,32
188152,BBB,2013B,1314,184,45
188251,CCC,2014J,603,34,38
188260,EEE,2014B,918,61,35
188273,CCC,2014J,662,38,46
188273,EEE,2013J,952,65,52
188278,AAA,2013J,1434,49,41
188278,AAA,2014J,3063,162,77
188524,FFF,2013J,203,19,27
188662,CCC,2014J,944,60,54
188662,EEE,2014B,1818,64,54
188766,BBB,2014J,372,35,50
188875,DDD,2013J,203,9,37
189035,BBB,2014B,934,106,46
189095,BBB,2013J,904,38,46
189117,EEE,2014J,1141,48,49
189143,DDD,2014J,834,80,78
189178,DDD,2014B,3538,145,98
189428,CCC,2014B,715,42,39
189442,DDD,2014B,1633,103,132
189624,CCC,2014B,2991,129,88
189624,DDD,2013J,1958,141,157
189629,EEE,2013J,1670,61,51
189664,GGG,2013J,447,51,39
189720,FFF,2013B,438,28,41
189879,AAA,2013J,1541,84,75
190279,DDD,2014J,13721,257,136
190352,BBB,2014B,234,38,35
190418,FFF,2014B,6673,142,210
190565,BBB,2014B,262,37,37
190653,FFF,2013B,861,32,62
190780,CCC,2014J,218,13,17
190780,EEE,2014J,1962,101,64
190910,FFF,2013J,305,27,33
190930,FFF,2014B,1700,56,112
191000,CCC,2014B,95,10,10
191000,EEE,2013J,1053,50,47
191195,DDD,2013B,556,75,104
191269,BBB,2013J,886,70,67
191398,DDD,2013B,13,1,5
191445,DDD,2013J,944,80,162
191459,BBB,2014J,789,52,74
191504,FFF,2014J,354,31,42
191590,FFF,2014B,2501,70,118
191732,DDD,2014J,154,18,31
191746,BBB,2014J,313,19,22
191797,CCC,2014B,728,47,48
191896,DDD,2013B,1338,77,148
191972,DDD,2013B,3941,228,214
191973,BBB,2014J,588,16,51
191998,FFF,2013B,148,12,23
192183,AAA,2013J,3219,176,86
192186,DDD,2014B,1250,81,167
192196,DDD,2013B,625,46,99
192375,DDD,2014J,1528,115,85
192424,BBB,2013B,852,52,79
192680,FFF,2013J,4000,142,151
192944,BBB,2014J,1269,79,85
193163,CCC,2014B,872,34,48
193163,EEE,2014B,857,41,44
193193,FFF,2013B,1025,53,79
193215,BBB,2013J,307,26,20
193310,BBB,2014J,1236,107,83
193803,FFF,2013B,5,1,2
193803,FFF,2014B,211,8,24
193822,BBB,2013B,2124,106,42
193834,FFF,2013B,2645,117,90
194163,FFF,2014J,4332,183,166
195096,BBB,2013J,411,36,28
195221,BBB,2014J,93,6,11
195234,EEE,2013J,900,35,32
195246,FFF,2014J,2138,108,129
195252,EEE,2014J,437,17,25
195262,AAA,2013J,1905,58,75
195345,BBB,2014J,1206,48,77
195515,FFF,2014B,1618,51,88
195552,FFF,2014J,5103,132,144
195897,EEE,2014J,1678,58,56
195938,BBB,2013J,428,40,44
195940,BBB,2014J,381,25,58
196132,EEE,2014J,2433,109,55
196189,CCC,2014J,1102,86,44
196266,DDD,2013B,178,18,51
197188,FFF,2014J,130,7,36
197240,BBB,2013J,330,38,25
197412,BBB,2013J,716,46,45
197486,CCC,2014B,332,14,20
197486,EEE,2013J,2334,117,70
197527,BBB,2014J,293,18,33
197536,FFF,2014J,1756,35,68
197538,FFF,2014B,380,32,47
197595,BBB,2013B,1111,61,48
197730,EEE,2014B,1035,67,52
197759,BBB,2013J,1361,134,67
198167,GGG,2014J,2029,96,60
198257,FFF,2013B,266,12,42
198315,GGG,2014B,5,2,2
198339,BBB,2013J,142,15,27
198470,DDD,2013B,262,20,55
198691,FFF,2013J,277,17,30
198902,CCC,2014B,471,26,37
198902,EEE,2014B,386,28,36
198956,BBB,2013B,3262,114,78
199009,FFF,2014J,2521,106,118
199029,BBB,2013J,505,47,45
199244,FFF,2013B,3448,104,169
199261,CCC,2014J,402,11,21
199361,CCC,2014J,1580,64,86
199361,FFF,2013J,4444,153,211
199446,FFF,2013B,2209,63,127
199520,BBB,2013B,1360,117,44
199636,AAA,2014J,1836,90,83
199663,BBB,2013J,403,38,40
199760,CCC,2014J,1256,33,80
199782,DDD,2013B,366,23,40
199897,AAA,2014J,2135,134,75
200095,EEE,2013J,6674,179,57
200278,FFF,2013J,250,12,32
200372,CCC,2014B,354,33,30
200372,CCC,2014J,83,14,14
200588,DDD,2013B,348,26,35
200773,FFF,2013B,2058,65,136
200804,AAA,2014J,930,60,65
200860,AAA,2013J,534,81,42
200863,BBB,2013B,148,3,20
200905,BBB,2013B,2514,84,100
200957,DDD,2013B,26,7,9
201151,DDD,2014B,1023,106,97
201327,CCC,2014B,1137,45,58
201425,CCC,2014J,1263,72,86
201431,BBB,2014B,317,38,21
202138,DDD,2014J,348,36,38
202394,BBB,2014B,1184,89,33
202487,FFF,2013B,2613,105,150
202489,DDD,2013J,513,29,78
202489,DDD,2014J,571,33,82
202506,DDD,2013B,129,16,33
202606,EEE,2014J,2728,160,61
202635,AAA,2013J,1418,47,49
202677,EEE,2013J,2080,120,50
202713,FFF,2013J,376,10,26
202879,BBB,2013J,117,12,16
203050,FFF,2013B,4217,169,153
203066,DDD,2013J,1206,105,149
203108,BBB,2013B,123,11,27
203149,DDD,2014J,326,32,53
203442,FFF,2013B,53,2,15
203481,BBB,2013B,1136,63,45
